Time (ms),Date&Time,Poloniex,Binance,Huobi,KuCoin,Bitforex,Bittrex,OKEx,Bitfinex,TradeIO,Min Price,Min Exchange,Max Price,Max Exchange,Average
1563821371228,2019-07-22 12:49:31.228551,215.64154229,215.59,215.69,216.2536232,214.79,215.7282,215.76,215.59,215.75,214.79,Bitfinex,216.2536232,Bittrex,215.643707277
1563821406122,2019-07-22 12:50:06.121773,215.55054216,215.55,215.55,216.2536232,214.79,215.3835,215.59,215.56,215.65,214.79,Bitfinex,216.2536232,Bittrex,215.541962818
1563821441036,2019-07-22 12:50:41.036481,215.55054216,215.55,215.67,216.2536232,214.91,215.52,215.63,215.57,215.59,214.91,Bitfinex,216.2536232,Bittrex,215.58268504
1563821476629,2019-07-22 12:51:16.628591,215.55054216,215.67,215.49,216.2536232,215.05,215.52,215.64,215.7,215.52,215.05,Bitfinex,216.2536232,Bittrex,215.599351707
1563821511690,2019-07-22 12:51:51.690403,215.44970958,215.38,215.39,216.2536232,215.05,215.52,215.44,215.26,215.44,215.05,Bitfinex,216.2536232,Bittrex,215.464814753
1563821547493,2019-07-22 12:52:27.492671,215.44970958,215.73,215.86,216.2536232,214.96,215.52,215.76,215.7,215.73,214.96,Bitfinex,216.2536232,Bittrex,215.662592531
1563821582923,2019-07-22 12:53:02.922797,215.51371946,215.81,216.04,216.2536232,215.05,215.52,215.93,215.75,215.93,215.05,Bitfinex,216.2536232,Bittrex,215.755260296
1563821617983,2019-07-22 12:53:37.983090,215.51371946,216.0,216.14,216.2536232,215.05,215.52,215.98,215.96,216.06,215.05,Bitfinex,216.2536232,Bittrex,215.830815851
1563821653066,2019-07-22 12:54:13.066142,215.51371946,215.97,216.05,216.2536232,214.97,215.9,215.87,215.67,216.13,214.97,Bitfinex,216.2536232,Bittrex,215.814149184
1563821688175,2019-07-22 12:54:48.174710,215.51371946,216.06,216.09,216.2536232,215.29,215.9,216.14,216.17,216.06,215.29,Bitfinex,216.2536232,Bittrex,215.941926962
1563821723229,2019-07-22 12:55:23.228887,215.51371946,215.83,215.76,216.2536232,215.26,215.9,215.95,216.11,215.81,215.26,Bitfinex,216.2536232,Bittrex,215.820815851
1563821758210,2019-07-22 12:55:58.210018,215.51371946,215.45,215.46,216.2536232,215.03,215.9,215.44,215.49,215.52,215.03,Bitfinex,216.2536232,Bittrex,215.561926962
1563821792865,2019-07-22 12:56:32.865281,215.51371946,215.45,215.51,216.2536232,214.71,215.9,215.43,215.43,215.38,214.71,Bitfinex,216.2536232,Bittrex,215.508593629
1563821827830,2019-07-22 12:57:07.830527,215.51371946,215.8,215.76,216.2536232,214.97,215.9,215.7,215.57,215.73,214.97,Bitfinex,216.2536232,Bittrex,215.688593629
1563821863636,2019-07-22 12:57:43.635682,215.51371946,215.8,215.89,216.2536232,215.05,215.9,215.84,215.8,215.95,215.05,Bitfinex,216.2536232,Bittrex,215.777482518
1563821898908,2019-07-22 12:58:18.907786,215.51371946,216.03,216.19,216.2536232,215.05,215.9,216.11,215.95,216.13,215.05,Bitfinex,216.2536232,Bittrex,215.903038073
1563821934047,2019-07-22 12:58:54.046875,215.51371946,216.14,216.32,216.2536232,215.05,215.9,216.23,216.12,216.28,215.05,Bitfinex,216.32,Huobi,215.978593629
1563821969857,2019-07-22 12:59:29.857061,215.51371946,216.18,216.4,216.2536232,215.49,216.14,216.23,216.25,216.24,215.49,Bitfinex,216.4,Huobi,216.077482518
1563822004575,2019-07-22 13:00:04.574879,216.20599,216.43,216.5,216.2536232,215.5,216.14,216.45,216.28,216.42,215.5,Bitfinex,216.5,Huobi,216.242179244
1563822039971,2019-07-22 13:00:39.971473,216.09913453,216.16,216.28,216.2536232,215.78,216.14,216.06,216.16,216.21,215.78,Bitfinex,216.28,Huobi,216.126973081
1563822075231,2019-07-22 13:01:15.230858,216.099,216.18,216.35,216.2536232,215.52,216.14,216.26,216.13,216.26,215.52,Bitfinex,216.35,Huobi,216.132513689
1563822111028,2019-07-22 13:01:51.028344,216.1267397,216.4,216.46,216.2536232,215.67,216.2716,216.47,216.43,216.44,215.67,Bitfinex,216.47,Bitforex,216.2802181
1563822146072,2019-07-22 13:02:26.072273,216.1267397,216.48,216.62,216.2536232,215.84,216.2716,216.54,216.37,216.52,215.84,Bitfinex,216.62,Huobi,216.335773656
1563822181540,2019-07-22 13:03:01.539648,216.1267397,216.53,216.55,216.2536232,215.84,216.2716,216.53,216.4,216.7,215.84,Bitfinex,216.7,OKEx,216.355773656
1563822216543,2019-07-22 13:03:36.542887,216.20599,216.62,216.68,216.2536232,215.98,216.2716,216.64,216.56,216.56,215.98,Bitfinex,216.68,Huobi,216.419023689
1563822251353,2019-07-22 13:04:11.353031,216.20599,216.62,216.58,216.2536232,215.74,216.2716,216.63,216.32,216.62,215.74,Bitfinex,216.63,Bitforex,216.3601348
1563822286459,2019-07-22 13:04:46.458655,216.59889995,216.45,216.52,216.2536232,215.78,216.2716,216.52,216.46,216.51,215.78,Bitfinex,216.59889995,Poloniex,216.373791461
1563822320922,2019-07-22 13:05:20.921826,216.59889995,216.4,216.46,216.11593232,215.65,216.2716,216.49,216.34,216.47,215.65,Bitfinex,216.59889995,Poloniex,216.310714697
1563822356941,2019-07-22 13:05:56.941131,216.59889995,216.3,216.43,216.13673001,215.84,216.2716,216.41,216.32,216.44,215.84,Bitfinex,216.59889995,Poloniex,216.305247773
1563822392106,2019-07-22 13:06:32.105656,216.59889995,216.21,216.36,216.13673001,215.7603231,216.31,216.3,216.12,216.31,215.7603231,Bitfinex,216.59889995,Poloniex,216.233994784
1563822427540,2019-07-22 13:07:07.540163,216.59889995,216.24,216.33,216.13673001,215.7603231,216.2145,216.27,216.12,216.3,215.7603231,Bitfinex,216.59889995,Poloniex,216.218939229
1563822462379,2019-07-22 13:07:42.378659,216.59889995,216.31,216.41,216.13673001,215.76,216.2145,216.42,216.24,216.46,215.76,Bitfinex,216.59889995,Poloniex,216.283347773
1563822497925,2019-07-22 13:08:17.925226,216.59889995,216.17,216.31,216.13673001,215.81637065,216.2145,216.29,216.23,216.31,215.81637065,Bitfinex,216.59889995,Poloniex,216.23072229
1563822532567,2019-07-22 13:08:52.566974,216.59889995,216.4,216.43,216.13673001,215.79,216.2145,216.47,216.26,216.46,215.79,Bitfinex,216.59889995,Poloniex,216.306681107
1563822569120,2019-07-22 13:09:29.119912,216.59889995,216.42,216.57,216.13673001,215.82,216.45,216.49,216.34,216.46,215.82,Bitfinex,216.59889995,Poloniex,216.365069996
1563822603808,2019-07-22 13:10:03.808282,216.42999999,216.47,216.58,216.13673001,215.93,216.45,216.56,216.62,216.59,215.93,Bitfinex,216.62,KuCoin,216.418525556
1563822639252,2019-07-22 13:10:39.252167,216.42999999,216.64,216.74,216.13673001,215.92,216.45,216.66,216.7,216.64,215.92,Bitfinex,216.74,Huobi,216.479636667
1563822674077,2019-07-22 13:11:14.076867,216.42999999,216.54,216.7,216.13673001,215.91,216.45,216.67,216.65,216.65,215.91,Bitfinex,216.7,Huobi,216.459636667
1563822709086,2019-07-22 13:11:49.086348,216.2,216.37,216.42,216.517,215.55,216.45,216.41,216.36,216.45,215.55,Bitfinex,216.517,Bittrex,216.303
1563822743845,2019-07-22 13:12:23.844764,216.2,216.64,216.69,216.517,215.78,216.4244,216.69,216.58,216.69,215.78,Bitfinex,216.69,Huobi,216.467933333
1563822778688,2019-07-22 13:12:58.688433,216.2,216.64,216.66,216.517,215.9,216.4244,216.56,216.51,216.6,215.9,Bitfinex,216.66,Huobi,216.445711111
1563822814533,2019-07-22 13:13:34.532845,216.2,216.7,216.72,216.517,215.92,216.69,216.77,216.62,216.71,215.92,Bitfinex,216.77,Bitforex,216.538555556
1563822849062,2019-07-22 13:14:09.062449,216.2,216.68,216.6,216.517,215.92,216.69,216.63,216.48,216.6,215.92,Bitfinex,216.69,TradeIO,216.479666667
1563822883898,2019-07-22 13:14:43.898380,216.2,216.63,216.6,216.517,215.9,216.69,216.58,216.58,216.58,215.9,Bitfinex,216.69,TradeIO,216.475222222
1563822922933,2019-07-22 13:15:22.932580,216.2,216.28,216.26,216.517,215.9,216.69,216.24,216.5,216.39,215.9,Bitfinex,216.69,TradeIO,216.330777778
1563822957895,2019-07-22 13:15:57.895087,216.24296637,216.37,216.34,216.517,215.68,216.69,216.34,216.26,216.35,215.68,Bitfinex,216.69,TradeIO,216.309996263
1563822992711,2019-07-22 13:16:32.710734,216.24296637,216.32,216.24,216.517,215.68,216.69,216.25,216.22,216.31,215.68,Bitfinex,216.69,TradeIO,216.274440708
1563823028017,2019-07-22 13:17:08.016661,216.24296637,216.42,216.3,216.517,215.68,216.3736,216.32,216.26,216.28,215.68,Bitfinex,216.517,Bittrex,216.265951819
1563823062704,2019-07-22 13:17:42.703837,216.24296637,216.48,216.4,216.517,215.68,216.3736,216.44,216.36,216.5,215.68,Bitfinex,216.517,Bittrex,216.332618486
1563823097788,2019-07-22 13:18:17.788454,216.24296637,216.44,216.25,216.517,215.68,216.3736,216.38,216.29,216.4,215.68,Bitfinex,216.517,Bittrex,216.285951819
1563823135439,2019-07-22 13:18:55.438974,216.24296637,216.29,216.27,216.517,215.68,216.3736,216.31,216.22,216.3,215.68,Bitfinex,216.517,Bittrex,216.244840708
1563823170170,2019-07-22 13:19:30.170136,216.24296637,216.42,216.36,216.517,215.55,216.3736,216.45,216.33,216.44,215.55,Bitfinex,216.517,Bittrex,216.298174041
1563823205545,2019-07-22 13:20:05.545438,216.24296637,216.44,216.33,216.517,215.73,216.49,216.4,216.33,216.44,215.73,Bitfinex,216.517,Bittrex,216.324440708
1563823241560,2019-07-22 13:20:41.559667,216.24296637,216.43,216.34,216.517,215.67,216.49,216.43,216.34,216.45,215.67,Bitfinex,216.517,Bittrex,216.323329597
1563823276830,2019-07-22 13:21:16.830416,216.24296637,216.34,216.23,216.517,215.67,216.49,216.37,216.1,216.31,215.67,Bitfinex,216.517,Bittrex,216.252218486
1563823312073,2019-07-22 13:21:52.073503,216.24296637,216.34,216.2,216.517,215.65,216.49,216.28,216.15,216.26,215.65,Bitfinex,216.517,Bittrex,216.23666293
1563823347345,2019-07-22 13:22:27.345024,216.24296637,216.34,216.21,216.517,215.65,216.4635,216.27,216.15,216.25,215.65,Bitfinex,216.517,Bittrex,216.232607374
1563823381783,2019-07-22 13:23:01.783415,216.3,216.33,216.2,216.517,215.65,216.4635,216.28,216.13,216.25,215.65,Bitfinex,216.517,Bittrex,216.235611111
1563823418167,2019-07-22 13:23:38.166979,216.32744855,216.16,216.1,216.517,215.62,216.4635,216.15,216.15,216.15,215.62,Bitfinex,216.517,Bittrex,216.181994283
1563823454368,2019-07-22 13:24:14.368450,216.3,216.29,216.11,216.517,215.62,216.4635,216.1,216.08,216.17,215.62,Bitfinex,216.517,Bittrex,216.183388889
1563823488911,2019-07-22 13:24:48.911167,216.3,216.25,216.15,216.517,215.62,216.4635,216.09,216.18,216.17,215.62,Bitfinex,216.517,Bittrex,216.193388889
1563823523847,2019-07-22 13:25:23.847509,216.3,216.11,216.03,216.325,215.62,216.4635,216.1,216.11,216.09,215.62,Bitfinex,216.4635,TradeIO,216.127611111
1563823559940,2019-07-22 13:25:59.940107,215.98174928,216.06,215.99,216.325,215.62,216.0581,216.01,216.0,215.96,215.62,Bitfinex,216.325,Bittrex,216.000538809
1563823595649,2019-07-22 13:26:35.648699,215.98174928,216.1,216.04,216.325,215.48,216.0581,216.15,216.05,216.15,215.48,Bitfinex,216.325,Bittrex,216.037205476
1563823630454,2019-07-22 13:27:10.453828,215.98174928,216.04,216.01,216.26299998,215.36,216.2033,216.13,216.06,216.13,215.36,Bitfinex,216.26299998,Bittrex,216.019783251
1563823665016,2019-07-22 13:27:45.016111,215.98174928,215.95,215.75,216.26299998,215.04,216.2033,215.87,215.76,215.89,215.04,Bitfinex,216.26299998,Bittrex,215.856449918
1563823700523,2019-07-22 13:28:20.523503,215.98174928,215.79,215.64,216.26299998,215.17,216.2033,215.78,215.78,215.74,215.17,Bitfinex,216.26299998,Bittrex,215.816449918
1563823735291,2019-07-22 13:28:55.290707,215.98174928,215.93,215.77,216.26299998,215.18,216.2033,215.88,215.74,215.89,215.18,Bitfinex,216.26299998,Bittrex,215.870894362
1563823770713,2019-07-22 13:29:30.713043,215.90437902,216.1,216.01,216.26299998,215.26,216.2033,216.18,216.02,216.13,215.26,Bitfinex,216.26299998,Bittrex,216.007853222
1563823805858,2019-07-22 13:30:05.858443,215.90437902,216.18,216.09,216.26299998,215.48,216.0798,216.15,216.03,216.08,215.48,Bitfinex,216.26299998,Bittrex,216.028575444
1563823841461,2019-07-22 13:30:41.461443,215.90437902,216.02,215.88,215.80200001,215.45,216.0798,215.89,215.89,215.92,215.45,Bitfinex,216.0798,TradeIO,215.870686559
1563823877440,2019-07-22 13:31:17.440376,215.90437902,215.66,215.68,215.80200001,215.45,216.0798,215.67,215.86,215.7,215.45,Bitfinex,216.0798,TradeIO,215.756242114
1563823912834,2019-07-22 13:31:52.833617,215.90437902,215.55,215.39,215.80200001,215.01,216.0798,215.44,215.64,215.41,215.01,Bitfinex,216.0798,TradeIO,215.580686559
1563823949191,2019-07-22 13:32:29.190632,215.3722157,215.39,215.39,215.70445655,214.9,215.7957,215.42,215.44,215.37,214.9,Bitfinex,215.7957,TradeIO,215.420263583
1563823984108,2019-07-22 13:33:04.108179,214.47564941,215.68,215.53,215.01,214.85,215.7957,215.68,215.5,215.68,214.47564941,Poloniex,215.7957,TradeIO,215.35570549
1563824019357,2019-07-22 13:33:39.357254,215.14923903,214.94,214.83,215.01,214.9,215.4,215.1,215.01,215.12,214.83,Huobi,215.4,TradeIO,215.051026559
1563824054859,2019-07-22 13:34:14.858720,215.14923904,215.31,215.21,215.01,214.3,215.4,215.22,214.89,215.14,214.3,Bitfinex,215.4,TradeIO,215.069915449
1563824091352,2019-07-22 13:34:51.352047,214.92003207,214.95,214.87,215.01,214.21,215.4,215.13,215.06,214.94,214.21,Bitfinex,215.4,TradeIO,214.943336897
1563824126307,2019-07-22 13:35:26.307083,214.6647994,214.93,214.98,215.01,214.15415094,215.4,215.02,215.02,214.64,214.15415094,Bitfinex,215.4,TradeIO,214.86877226
1563824161368,2019-07-22 13:36:01.368241,214.38494855,214.69,214.61,215.01,213.72,215.4,214.74,214.84,214.48,213.72,Bitfinex,215.4,TradeIO,214.652772061
1563824196085,2019-07-22 13:36:36.084686,214.2586243,214.72,214.71,215.01,214.2,215.4,214.62,214.76,214.76,214.2,Bitfinex,215.4,TradeIO,214.7154027
1563824231408,2019-07-22 13:37:11.408058,214.2586243,214.73,214.56,215.01,214.11,214.9207,214.72,214.79,214.7,214.11,Bitfinex,215.01,Bittrex,214.644369367
1563824266967,2019-07-22 13:37:46.966913,214.26862472,214.85,214.82,215.01,214.11,214.9207,214.88,214.89,215.06,214.11,Bitfinex,215.06,OKEx,214.756591636
